type,hts,year,desc,cntry,quantity_desc,fas,a
First Unit of Quantity,220830,2004,WHISKIES,Kazakhstan,proof liters,7927.00,0.00
First Unit of Quantity,220830,2005,WHISKIES,Kazakhstan,proof liters,6531.00,0.00
First Unit of Quantity,220830,2006,WHISKIES,Kazakhstan,proof liters,7245.00,0.00
First Unit of Quantity,220830,2007,WHISKIES,Kazakhstan,proof liters,34951.00,0.00
First Unit of Quantity,220830,2008,WHISKIES,Kazakhstan,proof liters,5408.00,0.00
First Unit of Quantity,220830,2009,WHISKIES,Kazakhstan,proof liters,38505.00,0.00
First Unit of Quantity,220830,2010,WHISKIES,Kazakhstan,proof liters,126730.00,0.00
First Unit of Quantity,220830,2011,WHISKIES,Kazakhstan,proof liters,166206.00,0.00
First Unit of Quantity,220830,2014,WHISKIES,Kazakhstan,proof liters,12180.00,0.00
First Unit of Quantity,220830,2015,WHISKIES,Kazakhstan,proof liters,10200.00,0.00
First Unit of Quantity,220830,2017,WHISKIES,Kazakhstan,proof liters,7251.00,0.00
First Unit of Quantity,220830,2018,WHISKIES,Kazakhstan,proof liters,5852.00,0.00
First Unit of Quantity,220830,2020,WHISKIES,Kazakhstan,proof liters,6875.00,0.00
First Unit of Quantity,220830,2022,WHISKIES,Kazakhstan,proof liters,10195.00,0.00
First Unit of Quantity,220830,2024,WHISKIES,Kazakhstan,proof liters,14136.00,0.00
First Unit of Quantity,220830,1989,WHISKIES,Kenya,proof liters,12225.00,0.00
First Unit of Quantity,220830,1990,WHISKIES,Kenya,proof liters,1843.00,0.00
First Unit of Quantity,220830,1991,WHISKIES,Kenya,proof liters,1815.00,0.00
First Unit of Quantity,220830,1992,WHISKIES,Kenya,proof liters,2077.00,0.00
First Unit of Quantity,220830,1993,WHISKIES,Kenya,proof liters,2703.00,0.00
First Unit of Quantity,220830,1994,WHISKIES,Kenya,proof liters,542.00,0.00
First Unit of Quantity,220830,1995,WHISKIES,Kenya,proof liters,1445.00,0.00
First Unit of Quantity,220830,1996,WHISKIES,Kenya,proof liters,361.00,0.00
First Unit of Quantity,220830,1997,WHISKIES,Kenya,proof liters,1535.00,0.00
First Unit of Quantity,220830,1998,WHISKIES,Kenya,proof liters,542.00,0.00
First Unit of Quantity,220830,1999,WHISKIES,Kenya,proof liters,1316.00,0.00
First Unit of Quantity,220830,2000,WHISKIES,Kenya,proof liters,2786.00,0.00
First Unit of Quantity,220830,2001,WHISKIES,Kenya,proof liters,2219.00,0.00
First Unit of Quantity,220830,2012,WHISKIES,Kenya,proof liters,1194.00,0.00
First Unit of Quantity,220830,2014,WHISKIES,Kenya,proof liters,2510.00,0.00
First Unit of Quantity,220830,2015,WHISKIES,Kenya,proof liters,1559.00,0.00
First Unit of Quantity,220830,2016,WHISKIES,Kenya,proof liters,30.00,0.00
First Unit of Quantity,220830,2017,WHISKIES,Kenya,proof liters,1257.00,0.00
First Unit of Quantity,220830,2018,WHISKIES,Kenya,proof liters,1429.00,0.00
First Unit of Quantity,220830,2019,WHISKIES,Kenya,proof liters,185.00,0.00
First Unit of Quantity,220830,2020,WHISKIES,Kenya,proof liters,810.00,0.00
First Unit of Quantity,220830,2021,WHISKIES,Kenya,proof liters,2007.00,0.00
First Unit of Quantity,220830,2022,WHISKIES,Kenya,proof liters,2997.00,0.00
First Unit of Quantity,220830,2024,WHISKIES,Kenya,proof liters,65753.00,0.00
First Unit of Quantity,220830,1989,WHISKIES,Kiribati,proof liters,3106.00,0.00
First Unit of Quantity,220830,2013,WHISKIES,Kiribati,proof liters,263.00,0.00
First Unit of Quantity,220830,2019,WHISKIES,Kiribati,proof liters,168.00,0.00
First Unit of Quantity,220830,2000,WHISKIES,Kuwait,proof liters,1914.00,0.00
First Unit of Quantity,220830,1996,WHISKIES,Kyrgyzstan,proof liters,6566.00,0.00
First Unit of Quantity,220830,1992,WHISKIES,Latvia,proof liters,220210.00,0.00
First Unit of Quantity,220830,1993,WHISKIES,Latvia,proof liters,47974.00,0.00
First Unit of Quantity,220830,1994,WHISKIES,Latvia,proof liters,16846.00,0.00
First Unit of Quantity,220830,1995,WHISKIES,Latvia,proof liters,23028.00,0.00
First Unit of Quantity,220830,1996,WHISKIES,Latvia,proof liters,6949.00,0.00
First Unit of Quantity,220830,1997,WHISKIES,Latvia,proof liters,31299.00,0.00
First Unit of Quantity,220830,1998,WHISKIES,Latvia,proof liters,38310.00,0.00
First Unit of Quantity,220830,1999,WHISKIES,Latvia,proof liters,14080.00,0.00
First Unit of Quantity,220830,2000,WHISKIES,Latvia,proof liters,66883.00,0.00
First Unit of Quantity,220830,2001,WHISKIES,Latvia,proof liters,246710.00,0.00
First Unit of Quantity,220830,2002,WHISKIES,Latvia,proof liters,151062.00,0.00
First Unit of Quantity,220830,2003,WHISKIES,Latvia,proof liters,118666.00,0.00
First Unit of Quantity,220830,2004,WHISKIES,Latvia,proof liters,130574.00,0.00
First Unit of Quantity,220830,2005,WHISKIES,Latvia,proof liters,223059.00,0.00
First Unit of Quantity,220830,2006,WHISKIES,Latvia,proof liters,391708.00,0.00
First Unit of Quantity,220830,2007,WHISKIES,Latvia,proof liters,804117.00,0.00
First Unit of Quantity,220830,2008,WHISKIES,Latvia,proof liters,2063400.00,0.00
First Unit of Quantity,220830,2009,WHISKIES,Latvia,proof liters,770245.00,0.00
First Unit of Quantity,220830,2010,WHISKIES,Latvia,proof liters,606346.00,0.00
First Unit of Quantity,220830,2011,WHISKIES,Latvia,proof liters,1128492.00,0.00
First Unit of Quantity,220830,2012,WHISKIES,Latvia,proof liters,2154234.00,0.00
First Unit of Quantity,220830,2013,WHISKIES,Latvia,proof liters,2382275.00,0.00
First Unit of Quantity,220830,2014,WHISKIES,Latvia,proof liters,2773269.00,0.00
First Unit of Quantity,220830,2015,WHISKIES,Latvia,proof liters,2958108.00,0.00
First Unit of Quantity,220830,2016,WHISKIES,Latvia,proof liters,2074947.00,0.00
First Unit of Quantity,220830,2017,WHISKIES,Latvia,proof liters,2392986.00,0.00
First Unit of Quantity,220830,2018,WHISKIES,Latvia,proof liters,2928956.00,0.00
First Unit of Quantity,220830,2019,WHISKIES,Latvia,proof liters,3410414.00,0.00
First Unit of Quantity,220830,2020,WHISKIES,Latvia,proof liters,3261068.00,0.00
First Unit of Quantity,220830,2021,WHISKIES,Latvia,proof liters,3418540.00,0.00
First Unit of Quantity,220830,2022,WHISKIES,Latvia,proof liters,1607540.00,0.00
First Unit of Quantity,220830,2023,WHISKIES,Latvia,proof liters,1367251.00,0.00
First Unit of Quantity,220830,2024,WHISKIES,Latvia,proof liters,1489271.00,0.00
First Unit of Quantity,220830,1989,WHISKIES,Lebanon,proof liters,59509.00,0.00
First Unit of Quantity,220830,1991,WHISKIES,Lebanon,proof liters,9366.00,0.00
First Unit of Quantity,220830,1992,WHISKIES,Lebanon,proof liters,3989.00,0.00
First Unit of Quantity,220830,1993,WHISKIES,Lebanon,proof liters,8290.00,0.00
First Unit of Quantity,220830,1995,WHISKIES,Lebanon,proof liters,14422.00,0.00
First Unit of Quantity,220830,1996,WHISKIES,Lebanon,proof liters,5837.00,0.00
First Unit of Quantity,220830,1997,WHISKIES,Lebanon,proof liters,11099.00,0.00
First Unit of Quantity,220830,1998,WHISKIES,Lebanon,proof liters,20617.00,0.00
First Unit of Quantity,220830,1999,WHISKIES,Lebanon,proof liters,13648.00,0.00
First Unit of Quantity,220830,2000,WHISKIES,Lebanon,proof liters,20096.00,0.00
First Unit of Quantity,220830,2001,WHISKIES,Lebanon,proof liters,25171.00,0.00
First Unit of Quantity,220830,2002,WHISKIES,Lebanon,proof liters,17166.00,0.00
First Unit of Quantity,220830,2003,WHISKIES,Lebanon,proof liters,16359.00,0.00
First Unit of Quantity,220830,2004,WHISKIES,Lebanon,proof liters,43637.00,0.00
First Unit of Quantity,220830,2005,WHISKIES,Lebanon,proof liters,44915.00,0.00
First Unit of Quantity,220830,2006,WHISKIES,Lebanon,proof liters,16016.00,0.00
First Unit of Quantity,220830,2007,WHISKIES,Lebanon,proof liters,67328.00,0.00
First Unit of Quantity,220830,2008,WHISKIES,Lebanon,proof liters,47323.00,0.00
First Unit of Quantity,220830,2009,WHISKIES,Lebanon,proof liters,47937.00,0.00
First Unit of Quantity,220830,2010,WHISKIES,Lebanon,proof liters,50825.00,0.00
First Unit of Quantity,220830,2011,WHISKIES,Lebanon,proof liters,55338.00,0.00
First Unit of Quantity,220830,2012,WHISKIES,Lebanon,proof liters,58859.00,0.00
First Unit of Quantity,220830,2013,WHISKIES,Lebanon,proof liters,72648.00,0.00
First Unit of Quantity,220830,2014,WHISKIES,Lebanon,proof liters,66702.00,0.00
First Unit of Quantity,220830,2015,WHISKIES,Lebanon,proof liters,54672.00,0.00
First Unit of Quantity,220830,2016,WHISKIES,Lebanon,proof liters,49479.00,0.00
First Unit of Quantity,220830,2017,WHISKIES,Lebanon,proof liters,78371.00,0.00
First Unit of Quantity,220830,2018,WHISKIES,Lebanon,proof liters,67462.00,0.00
First Unit of Quantity,220830,2019,WHISKIES,Lebanon,proof liters,123686.00,0.00
First Unit of Quantity,220830,2020,WHISKIES,Lebanon,proof liters,35124.00,0.00
First Unit of Quantity,220830,2021,WHISKIES,Lebanon,proof liters,28799.00,0.00
First Unit of Quantity,220830,2022,WHISKIES,Lebanon,proof liters,82598.00,0.00
First Unit of Quantity,220830,2023,WHISKIES,Lebanon,proof liters,75735.00,0.00
First Unit of Quantity,220830,2024,WHISKIES,Lebanon,proof liters,42489.00,0.00
First Unit of Quantity,220830,1989,WHISKIES,Liberia,proof liters,13723.00,0.00
First Unit of Quantity,220830,2023,WHISKIES,Liberia,proof liters,1037.00,0.00
First Unit of Quantity,220830,1995,WHISKIES,Lithuania,proof liters,3276.00,0.00
First Unit of Quantity,220830,1997,WHISKIES,Lithuania,proof liters,6641.00,0.00
First Unit of Quantity,220830,1998,WHISKIES,Lithuania,proof liters,13870.00,0.00
First Unit of Quantity,220830,1999,WHISKIES,Lithuania,proof liters,2592.00,0.00
First Unit of Quantity,220830,2001,WHISKIES,Lithuania,proof liters,2771.00,0.00
First Unit of Quantity,220830,2004,WHISKIES,Lithuania,proof liters,3072.00,0.00
First Unit of Quantity,220830,2006,WHISKIES,Lithuania,proof liters,19557.00,0.00
First Unit of Quantity,220830,2007,WHISKIES,Lithuania,proof liters,23263.00,0.00
First Unit of Quantity,220830,2008,WHISKIES,Lithuania,proof liters,55796.00,0.00
First Unit of Quantity,220830,2009,WHISKIES,Lithuania,proof liters,52598.00,0.00
First Unit of Quantity,220830,2010,WHISKIES,Lithuania,proof liters,60143.00,0.00
First Unit of Quantity,220830,2011,WHISKIES,Lithuania,proof liters,206381.00,0.00
First Unit of Quantity,220830,2012,WHISKIES,Lithuania,proof liters,357653.00,0.00
First Unit of Quantity,220830,2013,WHISKIES,Lithuania,proof liters,290290.00,0.00
First Unit of Quantity,220830,2014,WHISKIES,Lithuania,proof liters,259232.00,0.00
First Unit of Quantity,220830,2015,WHISKIES,Lithuania,proof liters,364887.00,0.00
First Unit of Quantity,220830,2016,WHISKIES,Lithuania,proof liters,275335.00,0.00
First Unit of Quantity,220830,2017,WHISKIES,Lithuania,proof liters,211311.00,0.00
First Unit of Quantity,220830,2018,WHISKIES,Lithuania,proof liters,255055.00,0.00
First Unit of Quantity,220830,2019,WHISKIES,Lithuania,proof liters,249078.00,0.00
First Unit of Quantity,220830,2020,WHISKIES,Lithuania,proof liters,281388.00,0.00
First Unit of Quantity,220830,2021,WHISKIES,Lithuania,proof liters,228387.00,0.00
First Unit of Quantity,220830,2022,WHISKIES,Lithuania,proof liters,404117.00,0.00
First Unit of Quantity,220830,2023,WHISKIES,Lithuania,proof liters,137203.00,0.00
First Unit of Quantity,220830,2024,WHISKIES,Lithuania,proof liters,384058.00,0.00
First Unit of Quantity,220830,1993,WHISKIES,Luxembourg,proof liters,46406.00,0.00
First Unit of Quantity,220830,1997,WHISKIES,Macau,proof liters,17004.00,0.00
First Unit of Quantity,220830,2011,WHISKIES,Macau,proof liters,176028.00,0.00
First Unit of Quantity,220830,2012,WHISKIES,Macau,proof liters,58450.00,0.00
First Unit of Quantity,220830,2013,WHISKIES,Macau,proof liters,19618.00,0.00
First Unit of Quantity,220830,2014,WHISKIES,Macau,proof liters,458.00,0.00
First Unit of Quantity,220830,2015,WHISKIES,Macau,proof liters,444.00,0.00
First Unit of Quantity,220830,2016,WHISKIES,Macau,proof liters,268.00,0.00
First Unit of Quantity,220830,2017,WHISKIES,Macau,proof liters,189.00,0.00
First Unit of Quantity,220830,2021,WHISKIES,Macau,proof liters,537.00,0.00
First Unit of Quantity,220830,2022,WHISKIES,Macau,proof liters,20639.00,0.00
First Unit of Quantity,220830,2023,WHISKIES,Macau,proof liters,8186.00,0.00
First Unit of Quantity,220830,2024,WHISKIES,Macau,proof liters,15972.00,0.00
First Unit of Quantity,220830,1989,WHISKIES,Malaysia,proof liters,155238.00,0.00
