code,hhi,value,tariffed,phase2
722300,1208.35420018991,16247602,1,1
722410,8158.74328759431,15504705,1,1
722490,3215.59722928533,14150585,1,1
722511,8289.47271039637,82282857,1,1
722519,2401.10250865472,746216,1,1
722530,2160.91342409003,64954721,1,1
722540,5007.7296391881,116079057,1,1
722550,2810.84612696493,22379132,1,1
722591,2975.83805385209,19034623,1,1
722592,2498.42573527747,218370711,1,1
722599,3637.39702372365,56975380,1,1
722611,4616.05107583986,26904245,1,1
722619,9914.77241757382,33497777,1,1
722620,3524.31059203582,424992,1,1
722691,4656.4126744183,89844745,1,1
722692,2693.64458126275,46970095,1,1
722699,2316.56570382704,56578580,1,1
722710,6767.72922779641,273282,1,1
722720,5022.74190384763,303477,1,1
722790,3023.50694806127,21526640,1,1
722810,2055.3171188288,3737546,1,1
722820,4524.13300916044,58698,1,1
722830,1141.68908977623,112544801,1,1
722840,2848.40079282585,17362636,1,1
722850,1696.65963689088,94121227,1,1
722860,1801.63879085456,12452050,1,1
722870,902.55859564371,3483908,1,1
722880,3176.12854637014,2886010,1,1
722920,4043.12887321531,1996407,1,1
722990,3618.27058575422,16869771,1,1
730110,3026.4354274064,10034441,1,1
730120,1570.85518218746,14622742,1,1
730210,2981.85058123158,89722843,1,1
730230,2320.82353659341,38061401,0,0
730240,5717.25062529017,37459982,1,1
730290,934.428120761529,22878957,1,1
730300,1762.51835514156,32843360,1,1
730411,1233.76091082045,2839778,1,1
730419,3290.26016123919,9996619,1,1
730422,2562.88788430485,341639,1,1
730423,3719.64690019708,12500077,1,1
730424,4670.96611262051,3821556,1,1
730429,2874.78794698481,60522195,1,1
730431,1327.56388424906,11417934,1,1
730439,1774.4676928785,19701017,1,1
730441,1727.79280962862,16758766,1,1
730449,1994.52222398354,11701862,1,1
730451,1130.75102644964,7647910,1,1
730459,6438.11497279862,28783935,1,1
730490,1157.2772198535,5502839,1,1
730511,3709.15232582159,21847268,1,1
730512,4366.83071858116,458425,1,1
730519,3822.42584574418,910158,1,1
730520,9969.44193881869,8916221,1,1
730531,2719.45535889437,22672308,1,1
730539,8783.51711129033,14537330,1,1
730590,3180.08516379867,1555407,1,1
730611,1658.31706281752,3027772,1,1
730619,4924.4933317163,9529204,1,1
730621,2748.95967099679,311129,1,1
730629,4635.43506804338,203852329,1,1
730630,1620.78824653834,262902218,1,1
730640,1042.24086381687,42222443,1,1
730650,2224.43477155598,15685889,1,1
730661,1425.37915638417,72378153,1,1
730669,3852.35229422972,7574746,1,1
730690,1610.37062694572,13145206,1,1
730711,1919.47763383284,8663074,1,1
730719,1282.34027629059,62138159,1,1
730721,1325.06561281955,9662148,1,1
730722,4339.04238805736,37465561,1,1
730723,2835.24564028978,7191088,1,1
730729,984.093131483548,50217820,0,0
730791,1954.8449157945,16941818,1,1
730792,2290.68004728175,61065811,1,1
730793,3021.46860172055,11464804,1,1
730799,1159.94876782098,125921172,1,1
730810,2425.99169905348,19423251,1,1
730820,6031.45798111606,26557432,1,1
730830,1464.12552082665,147934317,1,1
730840,837.378824297,44175866,1,1
730890,537.018559367561,491612338,1,1
730900,484.732866117256,95941023,1,1
731010,800.601340836155,50931318,1,1
731021,1736.5419328351,169304947,1,1
731029,2651.13578083558,93249049,1,1
731100,1172.31884892949,111262179,1,1
731210,1054.98501373223,113013435,1,1
731290,1257.8843794355,10990786,1,1
731300,2156.89060320054,779792,1,1
731412,2298.49858546344,1489447,1,1
731414,891.083168618986,7624632,1,1
731419,845.533389758719,7973526,1,1
731420,2012.32354229746,6121197,1,1
731431,3722.79091217924,10936664,1,1
731439,922.377342152793,1698985,1,1
731441,2803.96237289015,6196661,1,1
731442,6754.15373532776,5187893,1,1
731449,1269.19406373346,4578064,1,1
731450,2846.92609313447,4086177,1,1
731511,1159.32925308682,30103687,1,1
731512,852.568943047576,22702332,1,1
731519,1547.31781308484,5869627,1,1
731520,1309.05364475145,1218468,1,1
731581,2329.64118296385,1651676,1,1
731582,1149.38467988669,11720368,1,1
731589,2073.00075403026,8536411,1,1
731590,3255.3959088504,5572577,1,1
731600,1734.24332501393,4792441,0,0
731700,1182.2413379759,26582416,1,1
731811,8824.96250946029,6229643,1,1
731812,2361.16574846368,5768484,1,1
731813,1941.93405818915,1107806,1,1
731814,1028.9432276162,54483524,1,1
731815,1260.12150041285,350563746,1,1
731816,1005.18062432847,174077824,1,1
731819,964.595694446568,35577284,1,1
731821,1149.58885551209,9380014,1,1
731822,730.20757719217,36868211,1,1
731823,860.368992083847,10646267,1,1
731824,1144.98145982455,14309071,1,1
731829,882.447698413475,94121375,1,1
731940,3036.35665401657,5241734,0,0
731990,3059.06699757675,936829,0,0
732010,3153.92567904809,19830486,1,1
732020,805.677974363214,60036065,1,1
732090,1185.26331768703,36196314,1,1
732111,1256.54345758803,63023669,0,0
732112,2401.12174033046,554846,1,0
732119,2560.3870483645,10276073,0,0
732181,1277.47535517883,16903859,1,0
732182,1496.48725445682,477525,1,0
732189,1071.99993813887,8513171,1,0
732190,729.691000179355,12766789,0,0
732211,2797.11820192042,117914,1,1
732219,3994.25049890206,7279200,1,1
732290,1055.99509208454,378860364,0,0
732310,7594.42490884043,2711177,1,1
732391,4005.4400493591,3910218,1,1
732392,2909.48926913981,1335864,1,1
732393,1135.22947866941,43420990,0,0
732394,1532.49533101998,2278564,1,1
732399,1027.93482585679,18640757,1,1
732410,1224.30240166952,9485049,1,1
732421,4071.04588654551,565234,1,1
732429,6723.33509404007,6289157,0,0
732490,1374.54562813385,16198212,1,1
732510,1997.67740068725,53873616,1,1
732591,8667.71905382182,9589383,1,1
732599,804.268063262328,19968536,0,0
732611,4625.91300215254,23416315,1,1
732619,2046.78361474869,86324953,0,0
732620,891.902525623605,47798866,1,1
732690,544.936591761155,612103522,0,0
740100,9782.31858558531,328845,1,1
740200,7670.51198942501,435648989,1,1
740311,2148.97549832805,82246238,1,1
740312,9850.22559687581,18902428,1,1
740313,10000,600056,1,1
740319,8866.2224750663,3876533,1,1
740321,3933.68225226523,6995387,1,1
740322,3298.26217940728,4619795,1,1
740329,3812.56726368546,2862070,1,1
740400,1095.15503552053,612586028,0,0
740500,6481.61950043593,1480634,1,1
740610,3952.9174970989,17498954,1,1
740620,3957.74290873714,365225,1,1
740710,1477.35778365512,49244664,0,0
740721,7421.58008437153,54570712,0,0
740729,1726.08320314057,52533462,1,1
740811,4770.63591213326,345110638,0,0
740819,4202.18906745798,40213319,1,1
740821,1790.01733763322,3670625,1,1
740822,1299.10447252458,911845,1,1
740829,1656.48523885884,2667940,1,1
740911,3452.44904149308,21880976,1,1
740919,2797.33301163269,23080290,1,1
740921,4750.82125781712,9727424,1,1
740929,1766.08312122085,3257465,1,1
740931,5803.51490785543,793689,1,1
740939,3733.00949852638,2121014,1,1
740940,3005.10247573913,2444995,1,1
740990,1861.41842698879,3679870,1,1
741011,6634.60601414232,2466687,1,1
741012,2561.2424980496,285354,1,1
741021,3271.97837113334,9540410,1,1
741022,4459.82776038446,30236,1,1
741110,2420.02637829552,45144821,1,1
741121,969.710627054059,3662207,1,1
741122,1652.41376337637,2308274,1,1
741129,2871.65331834733,4874344,1,1
741210,4369.96512747583,9581191,1,1
741220,1025.23793663457,47663633,1,1
741300,4451.18134023242,147869303,1,1
741510,6838.90709205193,143774,1,1
741521,1544.37570840344,1634490,1,1
741529,5291.94770988614,5693435,1,1
741533,1229.05966931352,4064448,1,1
741539,2004.19822045392,3904192,1,1
741810,1729.69143828144,243315,1,1
741820,913.227137671432,706388,1,1
741920,1374.53069041787,4588360,0,0
741980,618.734604194945,16656806,0,0
750120,5780.50750363114,23424618,1,1
750210,1917.90583668678,7740594,1,1
750220,2317.29692920612,2341063,1,1
750300,2711.50734149894,80141465,1,1
750400,1663.73067321265,9219777,1,1
750511,4647.04611218035,163024,1,1
750512,1760.84707703683,55556225,1,1
750521,8088.4702847905,232721,1,1
750522,1237.04729962999,6877463,1,1
750610,3491.37776638227,329151,0,0
750620,1156.56807391066,19639181,0,0
750711,3863.89955874195,88535,1,1
750712,2414.5307736302,22128064,1,1
750720,2272.13029908309,8898932,1,1
750810,3559.13063934791,1115824,1,1
750890,2388.84122185004,119021728,0,0
760110,1523.28572625282,27196156,1,1
760120,1333.57242030433,299141167,1,1
760200,1139.38813585659,225587527,1,1
760310,3461.8174612997,4010745,1,1
760320,5144.65682692515,3215478,1,1
760410,1620.96223474351,13301874,1,1
760421,1382.39730754994,43156372,1,1
760429,614.40337732488,186089357,1,1
760511,5028.19788820329,1312342,1,1
760519,6650.9066511995,2495316,1,1
760521,7804.54648752794,5554422,1,1
760529,2853.60979936598,6683131,1,1
760611,729.024759485596,13296021,1,1
760612,1971.23939861055,995254101,1,1
760691,1287.44066205712,3988044,1,1
760692,1308.29938890428,11864645,1,1
760711,1847.1877228526,22422255,1,1
760719,1550.99693191017,12868370,1,1
760720,1224.07147814473,39029837,1,1
760810,1033.85335185266,2466587,1,1
760820,2197.98988397758,47717661,1,1
760900,973.953599666451,39938168,1,1
761010,565.90354486514,59842579,1,1
761090,442.851711681977,167097747,0,0
761100,6131.25837146094,13608367,1,1
761210,6949.88364976722,4725997,1,1
761290,1177.52668460321,554814487,0,0
761300,1309.75511398715,17608838,1,1
761410,4389.91442837124,5445433,1,1
761490,2723.89185636618,2353406,1,1
761510,2213.35401751326,37495403,1,1
761520,5839.65287422119,661471,1,1
761610,1771.64307291111,23523907,1,1
761691,1482.72470010185,1514776,1,1
761699,470.168888374639,153949225,0,0
780110,4314.42235614662,5744935,1,1
780191,3946.88788901284,554492,1,1
780199,3394.80456091442,257994,1,1
780200,1826.97752951581,3155211,1,1
780411,4278.23490748343,849735,1,1
780419,7524.12549396551,1894454,1,1
780420,9954.83488811119,1340474,1,1
780600,2598.20316838327,5270493,1,1
790111,1214.63027374923,5370056,1,1
790112,5131.67145629994,11622,1,1
790120,2914.31718471813,54426454,1,1
790200,4625.80122671121,1878669,1,1
790310,1709.27724627811,4902132,1,1
790390,2678.14108483234,131481,1,1
790400,3417.50966522461,5155869,1,1
790500,1704.15502783432,1456184,1,1
790700,1430.38271682053,7846557,0,0
800110,2201.83512748484,25774494,1,1
800120,4643.57759473969,1589454,1,1
800200,2375.48439424832,4472486,1,1
800300,2497.14275470118,3953765,1,1
800700,5652.58758266503,6064150,0,0
810110,7169.61454635218,25801544,1,1
810194,2592.66771749705,2236698,1,1
810196,4226.60295786513,285436,1,1
810197,2707.96408041188,1416679,1,1
810199,1695.22235792501,1968607,1,1
810210,3210.92786389242,490269,1,1
810294,5091.318681681,26187,1,1
810295,4574.85946655061,2286465,1,1
810296,7741.86869434261,205621,1,1
810297,3016.61524541719,7892257,1,1
810299,2825.21401158284,388451,1,1
810320,4209.52133902396,36828,1,1
810330,7392.34096602513,3885889,1,1
810399,3433.10562964083,743014,1,1
810411,5217.66956477036,73446,1,1
810419,3645.87986714354,4102473,1,1
810420,7325.05199106956,1173361,1,1
810430,3567.74433580307,225314,1,1
810490,2349.39380802318,4498098,1,1
810520,3186.37557391988,6474233,1,1
810530,3105.04769087996,6554217,1,1
810590,5396.8609436637,10932072,1,1
810610,2306.99687893818,281638,1,1
810690,5791.95559570868,2151459,1,1
810820,1840.25363577668,2072960,1,1
810830,2364.79995026029,9266986,1,1
810890,1259.36652545152,111234332,1,1
810929,9322.7919430144,85148,1,1
810931,10000,146082,1,1
810939,2126.41106226206,654333,1,1
810991,4321.78418591543,23135454,1,1
810999,6717.18229609407,24495009,1,1
811010,3095.93246915023,6313835,1,1
811020,10000,33056,1,1
811090,2297.23235080719,1177544,1,1
811100,2329.53082688338,2429375,1,1
811212,10000,6089,1,1
811213,10000,547154,1,1
811219,8521.69703746782,371446,1,1
811221,5155.48047136328,1686388,1,1
811222,4824.44192759671,455632,1,1
811229,6574.33669198556,520748,1,1
811241,10000,3293,1,1
811259,10000,3298,1,1
811269,2168.52856543924,79971,1,1
811292,4041.57744717226,8539748,1,1
811299,4488.22766433317,2325072,1,1
811300,1997.63738451997,3950489,1,1
820110,1454.7313488394,795710,0,0
820130,1674.14732016019,873109,0,0
820140,710.668775773029,929971,0,0
820150,3460.30965103068,279840,1,1
820160,1660.73700787596,371876,0,0
820190,660.903264399507,1283339,0,0
820210,2013.84903433331,1673844,1,0
820220,1074.11036236123,11343806,1,1
820231,1308.76954126862,9136627,1,1
820239,1068.0428990313,6700666,1,1
820240,4350.02033780893,7226910,1,1
820291,6044.91959296488,3939104,1,1
820299,2385.46931288381,32152724,1,1
820310,1368.19042327016,2527782,1,1
820320,1051.20562923797,19199393,1,0
820330,1891.91145319162,4785429,0,0
820340,1887.75772181773,4440215,1,1
820411,1018.60236000005,17314732,1,0
820412,2775.65979617915,8406430,1,0
820420,1194.11782876049,12873147,1,0
820510,1217.3060448416,1712903,0,0
820520,1546.05749018603,6777689,0,0
820530,2169.95735424985,1117837,1,0
820540,1407.07633581209,5837876,1,0
820551,1130.08973918167,3464266,0,0
820559,487.748979810546,48672799,0,0
820560,6016.99336044181,4922104,1,0
820570,672.884029592549,20189424,0,0
820590,526.068141574295,2010181,0,0
820600,1480.94252574667,5926665,1,0
820713,5442.20504173045,26261174,1,1
820719,2675.02950366146,119140972,1,1
820720,1909.94495113981,10374600,1,1
820730,1536.03902214014,97711085,1,1
820740,948.737589210933,9806313,1,1
820750,618.649189982651,50815018,1,1
820760,4636.1355152129,19180407,1,1
820770,1569.11676961049,32576307,1,1
820780,1731.00141955359,5087281,1,1
820790,783.669794829165,33111098,0,0
820810,1125.91607768774,7392691,1,1
820820,2979.69794276775,15379503,1,1
820830,1091.12708344861,7108608,1,1
820840,2355.95604306335,31062033,1,1
820890,499.255741763336,21781344,1,1
820900,1744.83480741762,81951260,1,1
821000,1481.78018893482,4735628,0,0
821110,4014.51406417166,3233810,0,0
821191,2634.8726176514,2698382,0,0
821192,1142.23508349327,9616818,1,0
821193,1551.98718889323,13407406,1,0
821194,1397.80783477539,1051168,0,0
821195,3589.88891080833,197075,0,0
821210,1905.63645908755,30070770,1,0
821220,4475.49283383265,4812751,1,0
821290,2987.95933083359,63181957,1,0
821300,1039.84345757144,2599694,0,0
821410,1546.5894558713,115817,1,0
821420,3195.57851330116,2857353,1,0
821490,869.415500700677,461340,0,0
821510,3409.67544506471,128152,0,0
821520,1223.39006673313,1147645,0,0
821591,4442.31425720591,64944,0,0
821599,1134.58786502598,2996725,0,0
830110,4076.91569667561,22106906,1,0
830120,2253.30992655945,48161838,0,0
830130,1497.2524102969,8350757,1,1
830140,1143.34634515298,71613564,0,0
830150,1543.72405214367,517670,1,0
830160,1364.25220924874,30435342,1,1
830170,1462.80300690611,7217191,0,0
830210,677.457823542824,51345446,1,1
830220,1086.8472342012,8090950,1,1
830230,1976.64024479042,169944381,0,0
830241,749.228303924932,102926116,0,0
830242,1232.6060962439,33880571,1,1
830249,580.601342522681,108415685,1,1
830250,633.379763711079,49824115,1,0
830260,2243.54803446426,26155900,0,0
830300,1563.32034629132,10612783,1,1
830400,1472.94378580534,670885,1,1
830510,2364.44478839326,392937,0,0
830520,1523.4497567768,3369294,1,1
830590,1649.24945770265,1187535,1,1
830610,1227.34118414506,732487,0,0
830621,3281.09515790216,664219,1,1
830629,619.392034998954,5355713,1,1
830630,1377.17317160615,1451049,1,1
830710,1006.46535729692,45035382,1,1
830790,758.749627811188,3987486,1,1
830810,1634.86897986434,1779336,1,1
830820,1724.74688366058,11313969,1,1
830890,1463.79832028954,5871771,1,1
830910,2753.91667835238,325541,1,1
830990,1335.08815619347,330602849,1,1
831000,1072.82877041032,19075935,1,1
831110,5415.63211042088,12673213,1,1
831120,6262.12995362104,67352182,1,1
831130,1104.98481756596,5288319,1,1
831190,1522.72808340652,5070723,1,1
840120,7445.19864942094,41239,0,0
840140,3432.06437529995,448865,0,0
840211,5189.07500970482,20137045,0,0
840212,2733.7933655222,11588098,0,0
840219,2847.2734643335,15686244,0,0
840220,3537.19974003236,2102792,0,0
840290,1046.96829332912,61495701,0,0
840310,1535.94509678608,75691726,0,0
840390,854.685159001956,14103648,0,0
840410,1881.73945081155,11842336,0,0
840420,4348.34708390131,2176016,0,0
840490,4076.25758169453,28572456,0,0
840510,723.399460316687,9348260,0,0
840590,2283.75921781223,9810196,0,0
840610,10000,75185,0,0
840682,3607.33297514728,5219559,0,0
840690,1386.91827311241,47049195,0,0
840721,2152.91353270168,82022364,1,1
840729,3875.22658020079,6038951,0,0
840731,6186.32526148023,279462,0,0
840732,5897.22773340536,1004700,0,0
840733,1358.80309905278,4472164,0,0
840734,2994.43440680117,3967785485,0,0
840790,1887.81621342101,133152313,0,0
840810,1806.25727374628,11274869,1,1
840820,2984.12110039792,910112080,0,0
840890,1440.47132901326,387678424,0,0
840991,1672.70834542565,1017679522,0,0
840999,1096.93259909738,319495656,0,0
841011,2314.16549799687,64655,0,0
841012,10000,15778,0,0
841013,10000,11391,0,0
841090,2779.32910434568,6867432,0,0
841111,9391.84125269534,138296669,0,0
841112,3912.11010669367,9972105,0,0
841121,1343.60526452448,21363787,0,0
841122,1967.35032968402,12705163,0,0
841181,2344.47613263439,35478103,0,0
841182,5879.80401731748,207812275,0,0
841191,1616.48571809773,180598890,0,0
841199,2220.26251297564,604051159,0,0
841221,835.491059483458,174943847,0,0
841229,643.896961383192,139272853,0,0
841231,1081.48054631609,64863742,0,0
841239,1655.74556539976,45598218,0,0
841280,756.682946785058,11525574,0,0
841290,2042.1090064161,232715422,0,0
841311,3470.68029244695,62319036,0,0
841319,827.439761262148,60605863,0,0
841320,1622.10983107758,28170217,0,0
841330,965.632675699568,246166227,0,0
841340,1911.21231180239,11834677,0,0
841350,1088.41675138316,345770564,0,0
841360,812.983556130355,246598590,0,0
841370,652.615691999499,396736592,0,0
841381,597.869905636368,99923997,0,0
841382,5264.56113289051,1280339,0,0
841391,937.549321694968,527357873,0,0
841392,4046.55533440089,3054273,0,0
841410,584.711153180889,63594263,0,0
841420,1175.83237996168,2752394,0,0
841430,1635.39393729972,201346222,0,0
841440,2435.78963063476,45096713,0,0
841451,1204.11217082598,23712089,0,0
841459,502.339728367388,365003969,1,1
841460,1687.31262791629,26198121,1,1
841470,2698.66711850912,1601222,1,1
841480,667.746787741372,446593032,0,0
841490,777.749362618893,228019315,0,0
841510,1347.75260125162,89910777,1,1
841520,4969.82618247629,67174004,0,0
841581,1134.25736244268,119962700,0,0
841582,1120.03880777765,460074584,0,0
841583,924.460867415325,97583748,1,1
841590,1420.82292580721,641176032,0,0
841610,3518.19982370437,8772089,0,0
841620,1281.82062377561,20658994,0,0
841630,10000,248881,0,0
841690,1036.36720146041,25918806,1,1
841710,2766.17577525078,13058884,0,0
841720,1846.50209104147,12176487,0,0
